time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:52:11:716, 
9.7395,2.00985,-3.59953,8.95273
9.7395,1.80395,-3.76951,8.89168
9.7551,1.25092,-3.98139,8.82944
9.7794,0.76491,-3.97420,8.63312
9.7991,0.51713,-3.82577,8.68699
9.8217,0.73259,-3.97780,8.54454
9.8480,0.82357,-4.20404,8.87971
9.8620,0.11611,-4.49492,9.11314
9.8897,-0.10534,-4.54280,9.04251
9.8897,-0.00838,-4.50569,8.83063
9.9190,0.47403,-4.33571,8.29795
9.9485,0.56022,-4.38838,8.03938
9.9544,0.68232,-4.41951,8.26802
9.9809,0.73259,-4.34649,8.75163
10.0022,0.94447,-4.50210,9.03054
10.0223,1.02946,-4.62300,8.84380
10.0377,1.00672,-4.14059,8.93238
10.0472,1.09410,-4.28185,8.73487
10.0895,1.05221,-4.13940,8.58883
10.0895,1.10129,-4.10109,8.87732
10.1164,1.02108,-4.34290,9.01618
10.1476,1.20303,-4.01610,8.91084
10.1477,1.31556,-3.92153,8.46434
10.1856,1.26648,-3.90358,8.50264
10.1975,1.60046,-3.80901,8.54334
10.2160,1.55976,-3.89759,8.73487
10.2440,1.11804,-3.78866,8.61995
10.2481,1.27366,-3.60671,8.76120
10.2744,1.69023,-3.66058,9.08321
10.2893,1.79797,-3.43553,9.12152
10.3138,1.78839,-3.21408,9.10835
10.3335,1.56813,-3.26914,8.91682
10.3466,1.74889,-3.19492,8.92041
10.3832,1.90091,-3.01417,8.74205
10.3953,2.14990,-2.98065,8.69058
10.4227,2.09603,-3.13986,8.49067
10.4470,2.51261,-3.26076,8.79233
10.4470,2.87172,-2.94833,9.24242
10.4888,2.86454,-3.10275,8.78395
10.4888,2.74005,-3.03332,8.79113
10.5143,2.78194,-3.13388,8.81986
10.5471,2.95312,-3.18535,8.90126
10.5471,2.61914,-3.05487,8.85098
10.5723,2.34741,-3.04769,8.89408
10.5975,2.70413,-3.08958,9.19932
10.6216,3.36610,-3.18415,9.12391
10.6217,4.28185,-3.02375,8.87014
10.6499,5.11978,-2.55809,8.62235
10.6905,5.41904,-2.42163,8.19739
10.6905,5.61775,-2.22292,8.66544
10.7200,6.89979,-1.79797,8.81028
10.7469,8.80669,-0.64401,9.58956
10.7470,9.78348,0.74456,9.46148
10.7801,7.53183,-0.07781,9.50218
10.8021,4.59188,-1.32513,9.46986
10.8108,4.70201,-2.57725,8.96590
10.8224,3.15303,-5.86195,8.45237
10.8475,-0.87863,-9.32861,9.11553
10.8696,-5.65845,-11.97408,11.38394
10.8887,-5.63571,-11.72630,10.69683
10.9193,-4.37522,-9.66019,9.82658
10.9291,-3.92153,-8.33865,7.71379
10.9493,-2.39769,-7.12843,6.17677
10.9778,-1.33471,-6.18635,5.49446
10.9879,-0.42016,-5.44298,5.68000
10.9974,-0.06943,-4.97973,5.81048
11.0216,0.27772,-4.90670,6.33119
11.0526,0.90976,-4.76904,6.81839
11.0899,1.65073,-4.61941,7.45522
11.0899,2.74483,-4.21721,8.27401
11.0979,3.67734,-3.88802,8.43680
11.1471,3.58037,-3.81380,8.71452
11.1471,3.82936,-3.76951,8.62354
11.1549,4.16334,-3.73958,9.38128
11.1940,3.84013,-3.97420,9.60632
11.1995,3.50017,-4.40514,10.18330
11.2227,3.02614,-4.51407,10.07556
11.2437,2.78912,-4.21122,9.79785
11.2852,2.51620,-3.98019,9.69371
11.2852,2.41804,-3.79943,9.38966
11.3134,2.13434,-3.82457,9.00301
11.3439,1.51546,-3.98139,8.85098
11.3439,1.39935,-3.97899,8.72769
11.3593,1.42209,-3.86288,8.94555
11.3830,1.76206,-3.58875,8.97189
11.3977,1.98231,-3.40800,8.87612
11.4221,2.08885,-3.29787,8.67741
11.4469,2.21933,-3.25957,8.85218
11.4626,2.26123,-3.44511,9.08800
11.4979,2.51141,-3.44271,9.10596
11.5129,2.40248,-3.40680,8.87253
11.5220,2.08047,-3.60910,8.77677
11.5473,1.89253,-3.77669,9.11194
11.5546,1.86740,-4.03884,9.59674
11.5813,1.86859,-4.04004,9.65899
11.5972,1.94401,-3.73599,9.28312
11.6216,1.87578,-3.57559,8.83782
11.6496,1.85543,-3.45588,8.49905
11.6898,1.90091,-3.45468,8.47870
11.6898,1.91408,-3.54686,8.62115
11.6999,1.90570,-3.48940,8.51940
11.7193,1.78600,-3.39723,8.27041
11.7471,1.72854,-3.34695,8.11719
11.7545,1.63158,-3.46546,8.22253
11.7800,1.63517,-3.51334,8.37695
11.8020,1.60285,-3.58157,8.57925
11.8187,1.55257,-3.56122,8.55771
11.8480,1.53342,-3.50257,8.37935
11.8783,1.81592,-3.35294,8.43441
11.8783,1.95478,-3.41758,8.69417
11.8883,2.04695,-3.55524,8.81866
11.9188,1.97034,-3.64142,8.89049
11.9408,1.82789,-3.65938,8.73966
11.9472,1.61961,-3.74198,8.79831
11.9868,1.44364,-4.01610,8.88211
11.9975,1.30000,-4.14299,9.06047
12.0215,1.24852,-4.13820,8.92759
12.0472,1.43047,-3.87605,8.80310
12.0472,1.63158,-3.66058,8.76360
12.0896,1.88056,-3.51573,8.77198
12.0897,1.86859,-3.49419,8.72050
12.1153,1.70101,-3.55404,8.73008
12.1471,1.75009,-3.39124,8.70853
12.1471,1.84944,-3.24400,8.75881
12.1753,1.99668,-3.16620,8.84859
12.2022,1.93683,-3.07283,8.82106
12.2223,1.69382,-3.11233,8.80909
12.2340,1.63996,-3.11831,9.00780
12.2468,1.67707,-3.23203,9.28312
12.2891,1.54419,-3.20211,9.32980
12.2891,1.43287,-2.97108,9.14665
12.3143,1.44963,-2.87531,9.01378
12.3478,1.54180,-2.76518,9.10117
12.3478,1.67108,-2.69576,9.17419
12.3822,1.72615,-2.60598,9.18137
12.3974,1.65432,-2.48268,8.95154
12.4117,1.53821,-2.54134,8.81986
12.4216,1.63517,-2.56528,8.82465
12.4505,1.68305,-2.50662,8.73846
12.4735,1.83149,-2.50662,8.85697
12.4893,1.77044,-2.55331,8.84021
12.5114,1.69981,-2.69336,8.78993
12.5321,1.65193,-2.82145,8.93956
12.5468,1.47237,-2.96749,8.95273
12.5830,1.32274,-3.10874,8.95393
12.5939,1.47955,-2.99502,8.99822
12.6217,1.66869,-2.81785,9.02575
12.6217,1.79198,-2.88369,9.31065
12.6472,1.75847,-3.07881,9.49978
12.6893,1.61003,-3.08001,9.08800
12.6893,1.45441,-3.07642,8.88570
12.7162,1.55976,-3.00938,8.98505
12.7476,1.69622,-3.05487,8.98984
12.7476,1.83388,-2.87052,8.94196
12.7700,1.67946,-2.84419,8.83183
12.7980,1.50469,-2.93756,8.76480
12.8217,1.45441,-2.93038,8.63791
12.8218,1.50349,-2.69456,8.57207
